kod_nadzsj_d,Obyvatelstvo celkem,Obyvatelstvo celkem - muži,Obyvatelstvo celkem - ženy,Obyvatelstvo - státní občanství: Česká republika - celkem,Obyvatelstvo - státní občanství: Česká republika - muži,Obyvatelstvo - státní občanství: Česká republika - ženy,Obyvatelstvo - státní občanství: Slovenská republika - celkem,Obyvatelstvo - státní občanství: Slovenská republika - muži,Obyvatelstvo - státní občanství: Slovenská  republika - ženy,Obyvatelstvo - státní občanství: země EU mimo ČR - celkem,Obyvatelstvo - státní občanství: země EU mimo ČR - muži,Obyvatelstvo - státní občanství: země EU mimo ČR - ženy,Obyvatelstvo - bez státního občanství - celkem,Obyvatelstvo - bez státního občanství - muži,Obyvatelstvo - bez státního občanství - ženy,Obyvatelstvo - státní občanství: nezjištěno - celkem,Obyvatelstvo - státní občanství: nezjištěno - muži,Obyvatelstvo - státní občanství: nezjištěno - ženy
0943070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0943310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0943400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0948380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0959233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0960910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0965390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0969032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0970552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0974970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0975432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0978880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0978960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0983290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0983370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0988840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0989810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0993500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0994570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0994730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0995710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0996780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0996940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0997410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
